Mult_acc_2,Mult_acc_3,Mult_acc_5,F1_score,MAE,Corr,Loss,seed
0.8053,0.7155,0.4442,0.8116,0.3747,0.7068,0.382,1990
0.8315,0.7177,0.4289,0.835,0.3724,0.7153,0.3894,1991
0.8249,0.6958,0.4201,0.8279,0.3702,0.7193,0.3896,1992
0.8271,0.709,0.453,0.8311,0.3495,0.7326,0.3595,1993
0.8162,0.698,0.4201,0.8185,0.378,0.6983,0.3991,1994
