Model,Has0_acc_2,Has0_F1_score,Non0_acc_2,Non0_F1_score,Mult_acc_5,Mult_acc_7,MAE,Corr,Loss
msalm,"(82.81, 0.5)","(83.25, 0.46)","(86.67, 0.5)","(86.64, 0.5)","(57.38, 0.2)","(55.48, 0.22)","(50.57, 0.24)","(80.03, 0.17)","(50.57, 0.24)"
