Mult_acc_2,Mult_acc_3,Mult_acc_5,F1_score,MAE,Corr,Loss,seed
0.7943,0.6827,0.4333,0.7984,0.3661,0.7094,0.3836,1990
0.8293,0.7046,0.4354,0.8322,0.3574,0.7316,0.3615,1991
0.8184,0.6915,0.4354,0.8221,0.3804,0.6948,0.396,1992
0.8359,0.7068,0.4333,0.8388,0.3534,0.7321,0.3641,1993
0.8096,0.6849,0.4683,0.8119,0.3535,0.7207,0.3649,1994
