Model,Has0_acc_2,Has0_F1_score,Non0_acc_2,Non0_F1_score,Mult_acc_5,Mult_acc_7,MAE,Corr,Loss
msalm,"(81.65, 1.17)","(82.25, 1.05)","(86.73, 0.38)","(86.75, 0.36)","(57.57, 0.6)","(55.68, 0.44)","(50.54, 0.33)","(80.21, 0.42)","(50.56, 0.34)"
