Model,Mult_acc_2,Mult_acc_3,Mult_acc_5,F1_score,MAE,Corr,Loss
msalm,"(83.59, 0.0)","(70.02, 0.0)","(46.17, 0.0)","(83.86, 0.0)","(34.32, 0.0)","(74.56, 0.0)","(35.16, 0.0)"
