Model,Mult_acc_2,Mult_acc_3,Mult_acc_5,F1_score,MAE,Corr,Loss
msalm,"(81.27, 0.41)","(70.42, 0.43)","(44.99, 0.41)","(81.61, 0.33)","(35.98, 0.52)","(72.04, 0.54)","(37.49, 1.38)"
