Mult_acc_2,Mult_acc_3,Mult_acc_5,F1_score,MAE,Corr,Loss,seed
0.814,0.6761,0.4464,0.8165,0.3631,0.7142,0.3768,1990
0.8053,0.6958,0.442,0.81,0.3649,0.7144,0.39,1991
0.8009,0.6652,0.4354,0.8025,0.3666,0.7137,0.3704,1992
0.8118,0.6915,0.4551,0.8148,0.3593,0.7219,0.3684,1993
0.8074,0.6893,0.4289,0.812,0.3686,0.7033,0.375,1994
