Mult_acc_2,Mult_acc_3,Mult_acc_5,F1_score,MAE,Corr,Loss,seed
0.7987,0.6871,0.4289,0.8047,0.3666,0.7181,0.3726,1990
0.8074,0.6871,0.4026,0.811,0.381,0.7135,0.382,1991
0.8359,0.7024,0.4333,0.8383,0.3662,0.7169,0.3795,1992
0.8359,0.7068,0.4442,0.8386,0.3533,0.7278,0.376,1993
0.8162,0.6937,0.407,0.8185,0.3644,0.7243,0.3836,1994
