Model,Has0_acc_2,Has0_F1_score,Non0_acc_2,Non0_F1_score,Mult_acc_5,Mult_acc_7,MAE,Corr,Loss
msalm,"(82.13, 1.26)","(82.68, 1.12)","(86.64, 0.34)","(86.67, 0.3)","(57.39, 0.3)","(55.45, 0.26)","(50.75, 0.36)","(79.99, 0.15)","(50.73, 0.35)"
