Mult_acc_2,Mult_acc_3,Mult_acc_5,F1_score,MAE,Corr,Loss,seed
0.8031,0.6958,0.4333,0.8077,0.3713,0.7086,0.3912,1990
0.8162,0.6827,0.4464,0.8201,0.3601,0.7241,0.3831,1991
0.8162,0.7046,0.4683,0.8211,0.3593,0.7285,0.3704,1992
0.7965,0.698,0.4661,0.8016,0.3606,0.7182,0.4081,1993
0.8118,0.6761,0.4267,0.8158,0.3691,0.7071,0.3975,1994
