Mult_acc_2,Mult_acc_3,Mult_acc_5,F1_score,MAE,Corr,Loss,seed
0.8053,0.6915,0.4289,0.8104,0.3713,0.7148,0.395,1990
0.8009,0.6674,0.4004,0.8059,0.3854,0.6962,0.4173,1991
0.8031,0.7068,0.4442,0.8087,0.3612,0.7192,0.3704,1992
0.8053,0.7002,0.4354,0.809,0.3583,0.7217,0.3721,1993
0.8184,0.6937,0.4333,0.823,0.3669,0.7127,0.3821,1994
