Mult_acc_2,Mult_acc_3,Mult_acc_5,F1_score,MAE,Corr,Loss,seed
0.8315,0.7112,0.4792,0.8347,0.3531,0.7324,0.3614,1990
0.8359,0.6893,0.4376,0.8367,0.3627,0.7312,0.3783,1991
0.814,0.7002,0.4573,0.8173,0.3591,0.7243,0.3656,1992
0.8074,0.6915,0.4486,0.8095,0.3623,0.7236,0.3747,1993
0.8096,0.6805,0.4442,0.8119,0.367,0.7064,0.3774,1994
