Mult_acc_2,Mult_acc_3,Mult_acc_5,F1_score,MAE,Corr,Loss,seed
0.8271,0.7133,0.4705,0.8315,0.3503,0.7324,0.357,1990
0.8337,0.7133,0.4179,0.8346,0.3713,0.7212,0.3895,1991
0.8206,0.7002,0.4267,0.8246,0.3718,0.7203,0.3903,1992
0.8293,0.7199,0.453,0.8327,0.3528,0.7315,0.3596,1993
0.8096,0.7024,0.4245,0.8146,0.364,0.7203,0.3725,1994
