Mult_acc_2,Mult_acc_3,Mult_acc_5,F1_score,MAE,Corr,Loss,seed
0.8359,0.709,0.4333,0.8367,0.361,0.7307,0.3651,1990
0.8074,0.6915,0.4201,0.811,0.3738,0.7,0.3892,1991
0.7943,0.6696,0.4376,0.7969,0.3747,0.6943,0.3851,1992
0.8228,0.6915,0.4179,0.8239,0.371,0.7196,0.387,1993
0.8118,0.6849,0.4245,0.8145,0.3682,0.7163,0.3793,1994
