Mult_acc_2,Mult_acc_3,Mult_acc_5,F1_score,MAE,Corr,Loss,seed
0.8074,0.6849,0.4595,0.8089,0.3599,0.7151,0.3676,1990
0.8053,0.698,0.4311,0.8092,0.3561,0.7301,0.3814,1991
0.7965,0.663,0.4354,0.7978,0.3727,0.7058,0.3782,1992
0.814,0.7046,0.4617,0.817,0.3574,0.7289,0.379,1993
0.8096,0.6849,0.453,0.8127,0.3614,0.7076,0.37,1994
