Model,Mult_acc_2,Mult_acc_3,Mult_acc_5,F1_score,MAE,Corr,Loss
msalm,"(82.23, 0.7)","(70.28, 0.72)","(45.16, 1.51)","(82.57, 0.67)","(36.42, 0.46)","(71.07, 0.28)","(37.58, 0.58)"
