Mult_acc_2,Mult_acc_3,Mult_acc_5,F1_score,MAE,Corr,Loss,seed
0.7856,0.663,0.407,0.7892,0.4048,0.6562,0.4175,1990
0.8249,0.6893,0.4683,0.8274,0.3597,0.7201,0.3938,1991
0.8293,0.7002,0.4661,0.8329,0.354,0.7319,0.3594,1992
0.8228,0.7155,0.4683,0.8257,0.3498,0.7293,0.3638,1993
0.8249,0.6937,0.4354,0.8282,0.3646,0.7212,0.3912,1994
