Mult_acc_2,Mult_acc_3,Mult_acc_5,F1_score,MAE,Corr,Loss,seed
0.7921,0.663,0.4136,0.7942,0.4006,0.6582,0.4147,1990
0.8271,0.6761,0.4376,0.8286,0.3641,0.717,0.3827,1991
0.8337,0.7024,0.4311,0.838,0.3645,0.7271,0.3681,1992
0.8184,0.7112,0.4705,0.8219,0.352,0.7247,0.3656,1993
0.8162,0.698,0.4464,0.8203,0.366,0.7143,0.3971,1994
