Mult_acc_2,Mult_acc_3,Mult_acc_5,F1_score,MAE,Corr,Loss,seed
0.8381,0.698,0.4508,0.839,0.3587,0.7255,0.3662,1990
0.8228,0.6849,0.4486,0.8261,0.3576,0.7215,0.3884,1991
0.7943,0.7046,0.4354,0.7981,0.3745,0.7082,0.3871,1992
0.8381,0.7024,0.4551,0.8417,0.3651,0.7192,0.3702,1993
0.8184,0.6937,0.4398,0.8221,0.3586,0.7179,0.3801,1994
