Mult_acc_2,Mult_acc_3,Mult_acc_5,F1_score,MAE,Corr,Loss,seed
0.8249,0.7068,0.4661,0.8284,0.3614,0.721,0.3817,1990
0.8228,0.6915,0.4442,0.8254,0.3592,0.719,0.375,1991
0.6346,0.5514,0.2998,0.6471,0.5306,0.5283,0.5635,1992
0.8315,0.6893,0.4617,0.8352,0.3569,0.7223,0.3726,1993
0.8074,0.6849,0.4289,0.8099,0.3677,0.7038,0.3961,1994
