Mult_acc_2,Mult_acc_3,Mult_acc_5,F1_score,MAE,Corr,Loss,seed
0.8096,0.6915,0.4114,0.8146,0.3757,0.7146,0.3918,1990
0.8031,0.6958,0.4201,0.8084,0.3808,0.7063,0.4067,1991
0.8074,0.709,0.4333,0.8133,0.3622,0.7144,0.3674,1992
0.8228,0.7024,0.442,0.8245,0.3659,0.7152,0.387,1993
0.8206,0.6958,0.4551,0.8252,0.3617,0.7198,0.3744,1994
