Mult_acc_2,Mult_acc_3,Mult_acc_5,F1_score,MAE,Corr,Loss,seed
0.8162,0.7002,0.4376,0.8191,0.3569,0.7195,0.3643,1990
0.7812,0.6783,0.4201,0.7885,0.3806,0.7088,0.4035,1991
0.8118,0.7002,0.4573,0.815,0.3562,0.7306,0.3726,1992
0.8096,0.7155,0.4551,0.8127,0.367,0.7112,0.3688,1993
0.7987,0.6849,0.4508,0.8034,0.3645,0.7074,0.37,1994
