Model,Mult_acc_2,Mult_acc_3,Mult_acc_5,F1_score,MAE,Corr,Loss
msalm,"(81.53, 1.01)","(68.32, 0.95)","(40.18, 1.46)","(81.92, 1.0)","(39.06, 0.74)","(68.72, 1.69)","(42.11, 0.91)"
