Mult_acc_2,Mult_acc_3,Mult_acc_5,F1_score,MAE,Corr,Loss,seed
0.8162,0.6849,0.4114,0.8182,0.3733,0.7107,0.3916,1990
0.8031,0.6718,0.4376,0.8055,0.3707,0.714,0.3855,1991
0.8162,0.7024,0.453,0.8209,0.3618,0.7256,0.3692,1992
0.814,0.6871,0.4311,0.8176,0.3674,0.7018,0.3916,1993
0.8118,0.6871,0.453,0.816,0.3638,0.7112,0.4019,1994
