Mult_acc_2,Mult_acc_3,Mult_acc_5,F1_score,MAE,Corr,Loss,seed
0.8162,0.7024,0.4398,0.8196,0.3641,0.7137,0.3788,1990
0.8249,0.6958,0.4486,0.8289,0.3586,0.7234,0.3795,1991
0.8162,0.6937,0.4442,0.8196,0.3696,0.7052,0.3924,1992
0.8118,0.6543,0.4267,0.815,0.3641,0.715,0.3725,1993
0.8096,0.6827,0.4486,0.8127,0.3642,0.7115,0.3892,1994
