Model,Mult_acc_2,Mult_acc_3,Mult_acc_5,F1_score,MAE,Corr,Loss
msalm,"(81.18, 0.0)","(65.65, 0.0)","(39.17, 0.0)","(80.84, 0.0)","(42.63, 0.0)","(62.36, 0.0)","(45.54, 0.0)"
