Mult_acc_2,Mult_acc_3,Mult_acc_5,F1_score,MAE,Corr,Loss,seed
0.8162,0.6586,0.4245,0.8185,0.3708,0.6952,0.3833,1990
0.8206,0.7068,0.4595,0.825,0.3592,0.7238,0.3779,1991
0.8096,0.6805,0.4289,0.8135,0.3777,0.6984,0.4003,1992
0.8074,0.698,0.4354,0.812,0.3758,0.7027,0.394,1993
0.8293,0.6915,0.4442,0.8303,0.3619,0.7232,0.368,1994
