Mult_acc_2,Mult_acc_3,Mult_acc_5,F1_score,MAE,Corr,Loss,seed
0.8249,0.7155,0.4508,0.8295,0.3636,0.7206,0.3705,1990
0.8206,0.6958,0.4573,0.8241,0.3645,0.7234,0.4072,1991
0.8096,0.6915,0.4223,0.814,0.3675,0.7168,0.3861,1992
0.8271,0.7002,0.4464,0.8302,0.364,0.7162,0.3722,1993
0.8249,0.709,0.4398,0.8303,0.3555,0.7292,0.3785,1994
