Mult_acc_2,Mult_acc_3,Mult_acc_5,F1_score,MAE,Corr,Loss,seed
0.8184,0.6915,0.4508,0.8228,0.3661,0.7175,0.3891,1990
0.8053,0.709,0.4683,0.8092,0.3632,0.721,0.3848,1991
0.814,0.6805,0.4179,0.8168,0.3748,0.7133,0.3875,1992
0.8184,0.7046,0.4617,0.8228,0.3516,0.7293,0.3703,1993
0.8096,0.6958,0.4551,0.8142,0.3728,0.7034,0.3943,1994
