Mult_acc_2,Mult_acc_3,Mult_acc_5,F1_score,MAE,Corr,Loss,seed
0.8337,0.7155,0.4486,0.837,0.362,0.7294,0.3692,1990
0.8337,0.6937,0.4573,0.836,0.3477,0.7391,0.3711,1991
0.8425,0.7002,0.4398,0.8449,0.365,0.7159,0.3832,1992
0.8249,0.7199,0.4989,0.8284,0.348,0.7252,0.359,1993
0.8293,0.6783,0.4289,0.8312,0.361,0.7281,0.3747,1994
