Model,Mult_acc_2,Mult_acc_3,Mult_acc_5,F1_score,MAE,Corr,Loss
msalm,"(81.62, 0.83)","(69.06, 0.6)","(44.81, 0.7)","(81.99, 0.81)","(36.34, 0.35)","(71.99, 0.61)","(37.84, 0.64)"
