Mult_acc_2,Mult_acc_3,Mult_acc_5,F1_score,MAE,Corr,Loss,seed
0.8074,0.7068,0.4442,0.811,0.3674,0.7142,0.3788,1990
0.8184,0.6937,0.4464,0.823,0.3633,0.717,0.3799,1991
0.8228,0.7024,0.4617,0.8276,0.3568,0.7271,0.3702,1992
0.8228,0.7068,0.453,0.8264,0.3628,0.7189,0.3918,1993
0.7265,0.5886,0.3173,0.7356,0.4654,0.585,0.485,1994
