Mult_acc_2,Mult_acc_3,Mult_acc_5,F1_score,MAE,Corr,Loss,seed
0.8118,0.7002,0.4639,0.8158,0.3602,0.7172,0.3898,1990
0.8162,0.7177,0.4661,0.8213,0.3553,0.7217,0.3774,1991
0.8228,0.709,0.4376,0.827,0.3782,0.7033,0.4146,1992
0.8315,0.6915,0.4508,0.8345,0.3589,0.7198,0.3757,1993
0.8162,0.6937,0.4376,0.8169,0.3727,0.6955,0.405,1994
