Mult_acc_2,Mult_acc_3,Mult_acc_5,F1_score,MAE,Corr,Loss,seed
0.8359,0.6915,0.4311,0.8364,0.3653,0.7189,0.3707,1990
0.8162,0.6805,0.4376,0.8203,0.3588,0.7187,0.3758,1991
0.7899,0.6937,0.4092,0.7951,0.3844,0.7001,0.4011,1992
0.8271,0.6849,0.4333,0.8309,0.3625,0.7213,0.3767,1993
0.814,0.6893,0.442,0.8176,0.3628,0.7227,0.3767,1994
