Model,Mult_acc_2,Mult_acc_3,Mult_acc_5,F1_score,MAE,Corr,Loss
msalm,"(81.09, 1.39)","(68.66, 1.59)","(41.66, 2.19)","(81.43, 1.36)","(38.09, 1.33)","(69.41, 1.73)","(40.22, 2.18)"
