Model,Has0_acc_2,Has0_F1_score,Non0_acc_2,Non0_F1_score,Mult_acc_5,Mult_acc_7,MAE,Corr,Loss
msalm,"(82.92, 0.87)","(83.39, 0.74)","(87.06, 0.17)","(87.05, 0.17)","(57.38, 0.19)","(55.36, 0.13)","(50.82, 0.25)","(79.89, 0.13)","(50.8, 0.25)"
