Mult_acc_2,Mult_acc_3,Mult_acc_5,F1_score,MAE,Corr,Loss,seed
0.8031,0.7024,0.4748,0.8077,0.3633,0.7088,0.385,1990
0.8031,0.6893,0.4376,0.8067,0.3704,0.7021,0.3735,1991
0.8009,0.6761,0.4245,0.8038,0.369,0.7103,0.3888,1992
0.8118,0.6937,0.4376,0.815,0.3648,0.7217,0.3766,1993
0.8053,0.6915,0.4376,0.8092,0.3642,0.7232,0.3716,1994
