Mult_acc_2,Mult_acc_3,Mult_acc_5,F1_score,MAE,Corr,Loss,seed
0.8162,0.7024,0.4486,0.8196,0.3663,0.7203,0.3749,1990
0.8446,0.709,0.4464,0.8469,0.3682,0.7252,0.4068,1991
0.8271,0.6937,0.4179,0.8286,0.3805,0.694,0.4059,1992
0.8184,0.7002,0.4705,0.8223,0.3599,0.7178,0.3687,1993
0.8228,0.7155,0.4617,0.8281,0.3518,0.7264,0.368,1994
