Mult_acc_2,Mult_acc_3,Mult_acc_5,F1_score,MAE,Corr,Loss,seed
0.8228,0.6937,0.4289,0.8257,0.3709,0.7086,0.3835,1990
0.7987,0.6674,0.4398,0.8027,0.3761,0.6952,0.407,1991
0.8206,0.7024,0.4683,0.8256,0.3593,0.7217,0.3732,1992
0.8031,0.6915,0.442,0.8084,0.3707,0.7127,0.388,1993
0.7987,0.698,0.4486,0.8037,0.3594,0.7213,0.3927,1994
