Model,Mult_acc_2,Mult_acc_3,Mult_acc_5,F1_score,MAE,Corr,Loss
msalm,"(82.8, 0.56)","(70.07, 0.97)","(44.68, 1.41)","(83.08, 0.53)","(35.82, 0.96)","(72.21, 1.23)","(36.89, 1.06)"
