Mult_acc_2,Mult_acc_3,Mult_acc_5,F1_score,MAE,Corr,Loss,seed
0.8315,0.709,0.477,0.834,0.3532,0.7357,0.3631,1990
0.814,0.6805,0.4376,0.8168,0.3585,0.73,0.3683,1991
0.8053,0.698,0.442,0.809,0.3657,0.7128,0.3743,1992
0.8206,0.7068,0.4617,0.8234,0.3638,0.7239,0.3792,1993
0.8271,0.7046,0.4551,0.8286,0.3619,0.7225,0.3689,1994
