Mult_acc_2,Mult_acc_3,Mult_acc_5,F1_score,MAE,Corr,Loss,seed
0.8162,0.6871,0.4267,0.8201,0.3602,0.7246,0.3694,1990
0.8206,0.7046,0.3917,0.8254,0.3816,0.7232,0.38,1991
0.8337,0.7243,0.4486,0.8368,0.3618,0.7182,0.3711,1992
0.8118,0.6827,0.4333,0.8132,0.3555,0.729,0.3777,1993
0.814,0.6915,0.4114,0.8152,0.3649,0.726,0.3763,1994
